;CO_IES;NO_IES;SG_IES;SG_UF_IES;NO_CAMPUS;CO_IES_CURSO;NO_CURSO;DS_TURNO;DS_FORMACAO;QT_VAGAS_CONCORRENCIA;NO_MODALIDADE_CONCORRENCIA;ST_BONUS_PERC;QT_BONUS_PERC;NO_ACAO_AFIRMATIVA_BONUS;NU_NOTA_CANDIDATO;NU_NOTACORTE_CONCORRIDA;NU_CLASSIFICACAO;ENSINO_MEDIO;QUILOMBOLA;DEFICIENTE;TIPO_CONCORRENCIA
396;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;497,36;428,04;7;S;N;N;LI_PPI 
397;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;491,3;428,04;8;S;N;N;LI_PPI 
398;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;481,76;428,04;9;S;N;N;LI_PPI 
399;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;481,2;428,04;10;S;N;N;LI_PPI 
400;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;477,58;428,04;11;S;N;N;LI_PPI 
401;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;474,84;428,04;12;S;N;N;LI_PPI 
402;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;452,34;428,04;13;S;N;N;LI_PPI 
403;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;428,04;428,04;14;S;N;N;LI_PPI 
404;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;2;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;539,22;409,3;1;S;N;N;LB_EP  
405;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;2;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;535,76;409,3;2;S;N;N;LB_EP  
406;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;2;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;533,76;409,3;3;S;N;N;LB_EP  
407;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;2;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;533,74;409,3;4;S;N;N;LB_EP  
408;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;2;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;529,34;409,3;5;S;N;N;LB_EP  
409;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;2;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;477,08;409,3;6;S;N;N;LB_EP  
410;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;2;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;409,3;409,3;7;S;N;N;LB_EP  
411;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;2;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;585,96;560,94;1;S;N;N;LI_EP  
412;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;2;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;573,8;560,94;2;S;N;N;LI_EP  
413;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;2;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;572,88;560,94;3;S;N;N;LI_EP  
414;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Integral;Bacharelado;2;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;560,94;560,94;4;S;N;N;LI_EP  
415;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;685,32;602,26;1;N;N;N;AC
416;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;661,6;602,26;2;N;N;N;AC
417;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;642,96;602,26;3;S;N;N;AC
418;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;637,92;602,26;4;N;N;N;AC
419;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;633,72;602,26;5;S;N;N;AC
420;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;631,12;602,26;6;N;N;N;AC
421;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;629,7;602,26;7;N;N;N;AC
422;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;627,3;602,26;8;S;N;N;AC
423;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;623,08;602,26;9;N;N;N;AC
424;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;621,4;602,26;10;N;N;N;AC
425;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;620,14;602,26;11;N;N;N;AC
426;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;616,6;602,26;12;N;N;N;AC
427;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;616,14;602,26;13;S;N;N;AC
428;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;614,04;602,26;14;S;N;N;AC
429;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;613,6;602,26;15;N;N;N;AC
430;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;611,98;602,26;16;S;N;N;AC
431;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;611,38;602,26;17;N;N;N;AC
432;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;609,02;602,26;18;S;N;N;AC
433;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;605,84;602,26;19;S;N;N;AC
434;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;605,76;602,26;20;N;N;N;AC
435;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;605,18;602,26;21;N;N;N;AC
436;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;604,14;602,26;22;N;N;N;AC
437;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;602,66;602,26;23;S;N;N;AC
438;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;602,6;602,26;24;N;N;N;AC
439;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;25;Ampla concorrência;NÃO;;;602,26;602,26;25;S;N;N;AC
440;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;528,7;430,04;1;S;N;N;LB_PPI 
441;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;517,64;430,04;2;S;N;N;LB_PPI 
442;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;511;430,04;3;S;N;N;LB_PPI 
443;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;495,2;430,04;4;S;N;N;LB_PPI 
444;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;471,24;430,04;5;S;N;N;LB_PPI 
445;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;471,04;430,04;6;S;N;N;LB_PPI 
446;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;468,6;430,04;7;S;N;N;LB_PPI 
447;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;466,64;430,04;8;S;N;N;LB_PPI 
448;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;464,14;430,04;9;S;N;N;LB_PPI 
449;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;455,1;430,04;10;S;N;N;LB_PPI 
450;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;448,24;430,04;11;S;N;N;LB_PPI 
451;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;430,04;430,04;12;S;N;N;LB_PPI 
452;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;583,36;529,84;1;S;N;N;LI_PPI 
453;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;576,38;529,84;2;S;N;N;LI_PPI 
454;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;566,96;529,84;3;S;N;N;LI_PPI 
455;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;566,72;529,84;4;S;N;N;LI_PPI 
456;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;557,48;529,84;5;S;N;N;LI_PPI 
457;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;541,76;529,84;6;S;N;N;LI_PPI 
458;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;540,86;529,84;7;S;N;N;LI_PPI 
459;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;529,84;529,84;8;S;S;N;LI_PPI 
460;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;2;Candidatos com deficiência, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;500,52;500,52;1;S;N;S;LI_PCD 
461;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;2;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;593,98;588,9;1;S;N;N;LB_EP  
462;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;2;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;588,9;588,9;2;S;N;N;LB_EP  
463;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;2;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;600;599,12;1;S;N;N;LI_EP  
464;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111120;ADMINISTRAÇÃO;Noturno;Bacharelado;2;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;599,12;599,12;2;S;N;N;LI_EP  
465;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111128;AGRONOMIA;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;755,82;658,14;1;N;N;N;AC
466;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111128;AGRONOMIA;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;750,74;658,14;2;N;N;N;AC
467;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111128;AGRONOMIA;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;694,76;658,14;3;N;N;N;AC
468;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111128;AGRONOMIA;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;692,62;658,14;4;N;N;N;AC
469;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111128;AGRONOMIA;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;692,02;658,14;5;N;N;N;AC
470;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Rio Paranaíba;111128;AGRONOMIA;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;690,14;658,14;6;N;N;N;AC
